,symbol,optionType,expiration,strike,lastPrice,lastTradeDate,inTheMoney,maturity,S0,sigma,returns,method
1573,META,puts,2023-12-29,400.0,69.39,2023-11-13,True,46,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1574,META,calls,2024-01-19,55.0,274.38,2023-11-13,True,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1575,META,calls,2024-01-19,80.0,249.2,2023-11-13,True,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1576,META,calls,2024-01-19,610.0,0.01,2023-11-13,False,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1577,META,calls,2024-01-19,620.0,0.01,2023-11-13,False,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1578,META,calls,2024-01-19,630.0,0.01,2023-11-13,False,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1579,META,calls,2024-01-19,640.0,0.01,2023-11-13,False,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1580,META,puts,2024-01-19,700.0,369.4,2023-11-13,True,67,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1581,META,calls,2024-02-16,130.0,203.56,2023-11-13,True,95,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1582,META,calls,2024-02-16,225.0,108.98,2023-11-13,True,95,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1583,META,calls,2024-03-15,125.0,208.69,2023-11-13,True,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1584,META,calls,2024-03-15,135.0,198.79,2023-11-13,True,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1585,META,calls,2024-03-15,490.0,0.84,2023-11-13,False,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1586,META,calls,2024-03-15,545.0,0.31,2023-11-13,False,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1587,META,puts,2024-03-15,380.0,53.87,2023-11-13,True,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1588,META,puts,2024-03-15,405.0,75.28,2023-11-13,True,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1589,META,puts,2024-03-15,410.0,80.25,2023-11-13,True,123,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1590,META,calls,2024-04-19,145.0,189.89,2023-11-13,True,158,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1591,META,puts,2024-04-19,225.0,2.65,2023-11-13,False,158,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1592,META,puts,2024-04-19,230.0,3.0,2023-11-13,False,158,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1593,META,puts,2024-04-19,380.0,56.05,2023-11-13,True,158,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1594,META,puts,2024-04-19,410.0,80.95,2023-11-13,True,158,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1595,META,calls,2024-05-17,230.0,111.55,2023-11-13,True,186,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1596,META,calls,2024-05-17,460.0,4.6,2023-11-13,False,186,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1597,META,puts,2024-05-17,380.0,60.62,2023-11-13,True,186,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1598,META,calls,2024-06-21,155.0,178.38,2023-11-13,True,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1599,META,calls,2024-06-21,170.0,167.85,2023-11-13,True,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1600,META,calls,2024-06-21,545.0,1.81,2023-11-13,False,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1601,META,calls,2024-06-21,580.0,1.16,2023-11-13,False,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1602,META,puts,2024-06-21,40.0,0.01,2023-11-13,False,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1603,META,puts,2024-06-21,50.0,0.04,2023-11-13,False,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1604,META,puts,2024-06-21,85.0,0.12,2023-11-13,False,221,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1605,META,calls,2024-09-20,150.0,188.45,2023-11-13,True,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1606,META,calls,2024-09-20,220.0,128.01,2023-11-13,True,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1607,META,calls,2024-09-20,425.0,17.6,2023-11-13,False,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1608,META,calls,2024-09-20,430.0,16.3,2023-11-13,False,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1609,META,puts,2024-09-20,135.0,1.09,2023-11-13,False,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1610,META,puts,2024-09-20,380.0,66.94,2023-11-13,True,312,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1611,META,calls,2025-01-17,25.0,307.79,2023-11-13,True,431,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1612,META,calls,2025-01-17,50.0,283.72,2023-11-13,True,431,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1613,META,calls,2025-01-17,75.0,260.0,2023-11-13,True,431,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1614,META,calls,2025-01-17,145.0,197.12,2023-11-13,True,431,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1615,META,puts,2025-01-17,170.0,4.01,2023-11-13,False,431,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1616,META,calls,2025-06-20,150.0,197.25,2023-11-13,True,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1617,META,calls,2025-06-20,220.0,142.05,2023-11-13,True,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1618,META,calls,2025-06-20,270.0,109.66,2023-11-13,True,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1619,META,calls,2025-06-20,280.0,102.55,2023-11-13,True,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1620,META,calls,2025-06-20,485.0,26.1,2023-11-13,False,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1621,META,calls,2025-06-20,640.0,9.45,2023-11-13,False,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1622,META,puts,2025-06-20,200.0,10.2,2023-11-13,False,585,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1623,META,puts,2025-09-19,90.0,1.55,2023-11-13,False,676,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1624,META,calls,2025-12-19,175.0,182.68,2023-11-13,True,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1625,META,calls,2025-12-19,560.0,25.05,2023-11-13,False,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1626,META,puts,2025-12-19,150.0,6.16,2023-11-13,False,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1627,META,puts,2025-12-19,175.0,9.25,2023-11-13,False,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1628,META,puts,2025-12-19,230.0,20.52,2023-11-13,False,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1629,META,puts,2025-12-19,420.0,109.62,2023-11-13,True,767,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1630,META,calls,2026-01-16,190.0,172.15,2023-11-13,True,795,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1631,META,calls,2026-01-16,230.0,144.4,2023-11-13,True,795,329.19000244140625,0.4508589605702675,0.1574598754271483,A
1632,META,puts,2023-11-24,190.0,0.04,2023-10-30,False,25,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1633,META,puts,2023-12-01,185.0,0.05,2023-10-30,False,32,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1634,META,calls,2023-12-08,220.0,85.17,2023-10-30,True,39,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1635,META,puts,2023-12-08,365.0,58.05,2023-10-30,True,39,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1636,META,puts,2023-12-08,440.0,132.24,2023-10-30,True,39,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1637,META,puts,2023-12-08,445.0,138.21,2023-10-30,True,39,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1638,META,calls,2023-12-15,455.0,0.05,2023-10-30,False,46,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1639,META,calls,2023-12-15,480.0,0.02,2023-10-30,False,46,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1640,META,calls,2023-12-15,525.0,0.02,2023-10-30,False,46,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1641,META,puts,2023-12-15,445.0,141.35,2023-10-30,True,46,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1642,META,calls,2024-01-19,515.0,0.09,2023-10-30,False,81,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1643,META,puts,2024-01-19,50.0,0.01,2023-10-30,False,81,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1644,META,puts,2024-01-19,415.0,107.45,2023-10-30,True,81,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1645,META,puts,2024-01-19,445.0,138.7,2023-10-30,True,81,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1646,META,puts,2024-01-19,450.0,145.15,2023-10-30,True,81,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1647,META,calls,2024-02-16,205.0,105.3,2023-10-30,True,109,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1648,META,puts,2024-03-15,35.0,0.01,2023-10-30,False,137,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1649,META,puts,2024-04-19,470.0,170.34,2023-10-30,True,172,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1650,META,puts,2024-05-17,195.0,4.0,2023-10-30,False,200,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1651,META,puts,2024-05-17,470.0,170.37,2023-10-30,True,200,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1652,META,puts,2024-06-21,105.0,0.49,2023-10-30,False,235,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1653,META,calls,2024-09-20,205.0,117.15,2023-10-30,True,326,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1654,META,puts,2024-09-20,400.0,99.95,2023-10-30,True,326,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1655,META,calls,2025-01-17,80.0,230.0,2023-10-30,True,445,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1656,META,calls,2025-01-17,515.0,10.3,2023-10-30,False,445,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1657,META,puts,2025-01-17,60.0,0.38,2023-10-30,False,445,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1658,META,puts,2025-01-17,600.0,295.2,2023-10-30,True,445,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1659,META,calls,2025-06-20,580.0,11.91,2023-10-30,False,599,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1660,META,puts,2025-06-20,55.0,0.54,2023-10-30,False,599,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1661,META,puts,2025-06-20,405.0,113.95,2023-10-30,True,599,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1662,META,puts,2025-06-20,465.0,164.38,2023-10-30,True,599,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1663,META,calls,2025-09-19,295.0,82.3,2023-10-30,True,690,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1664,META,calls,2025-12-19,520.0,25.8,2023-10-30,False,781,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1665,META,calls,2025-12-19,535.0,23.45,2023-10-30,False,781,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1666,META,calls,2026-01-16,145.0,178.5,2023-10-30,True,809,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1667,META,calls,2026-01-16,570.0,21.4,2023-10-30,False,809,302.6600036621094,0.45219876798678116,0.14153366863236652,A
1668,META,puts,2023-11-24,385.0,70.11,2023-10-24,True,31,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1669,META,puts,2023-11-24,390.0,75.34,2023-10-24,True,31,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1670,META,puts,2023-11-24,430.0,113.48,2023-10-24,True,31,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1671,META,puts,2023-11-24,590.0,274.99,2023-10-24,True,31,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1672,META,puts,2023-12-01,405.0,87.7,2023-10-24,True,38,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1673,META,puts,2023-12-01,415.0,99.0,2023-10-24,True,38,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1674,META,puts,2023-12-01,520.0,204.03,2023-10-24,True,38,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1675,META,calls,2023-12-15,465.0,0.19,2023-10-24,False,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1676,META,calls,2023-12-15,490.0,0.09,2023-10-24,False,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1677,META,calls,2023-12-15,510.0,0.07,2023-10-24,False,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1678,META,calls,2023-12-15,555.0,0.04,2023-10-24,False,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1679,META,puts,2023-12-15,415.0,102.57,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1680,META,puts,2023-12-15,430.0,113.75,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1681,META,puts,2023-12-15,460.0,143.95,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1682,META,puts,2023-12-15,465.0,149.4,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1683,META,puts,2023-12-15,470.0,154.07,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1684,META,puts,2023-12-15,475.0,162.08,2023-10-24,True,52,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1685,META,calls,2024-02-16,580.0,0.3,2023-10-24,False,115,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1686,META,puts,2024-02-16,420.0,105.12,2023-10-24,True,115,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1687,META,puts,2024-02-16,435.0,120.69,2023-10-24,True,115,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1688,META,puts,2024-02-16,500.0,187.26,2023-10-24,True,115,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1689,META,puts,2024-02-16,540.0,225.26,2023-10-24,True,115,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1690,META,puts,2024-03-15,510.0,198.81,2023-10-24,True,143,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1691,META,puts,2024-03-15,515.0,202.67,2023-10-24,True,143,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1692,META,puts,2024-06-21,485.0,169.75,2023-10-24,True,241,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1693,META,puts,2024-06-21,570.0,254.64,2023-10-24,True,241,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1694,META,puts,2024-09-20,430.0,122.6,2023-10-24,True,332,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1695,META,puts,2024-09-20,435.0,123.15,2023-10-24,True,332,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1696,META,calls,2025-01-17,610.0,6.7,2023-10-24,False,451,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1697,META,puts,2025-01-17,435.0,126.45,2023-10-24,True,451,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1698,META,puts,2025-01-17,530.0,214.19,2023-10-24,True,451,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1699,META,puts,2025-01-17,630.0,314.0,2023-10-24,True,451,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1700,META,calls,2025-09-19,275.0,100.9,2023-10-24,True,696,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1701,META,calls,2025-12-19,610.0,19.44,2023-10-24,False,787,312.54998779296875,0.45190052391615404,0.14858484665084662,A
1702,META,calls,2023-12-01,20.0,304.59,2023-10-13,True,49,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1703,META,calls,2024-01-19,20.0,305.16,2023-10-13,True,98,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1704,META,calls,2024-01-19,25.0,299.08,2023-10-13,True,98,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1705,META,calls,2024-01-19,30.0,294.2,2023-10-13,True,98,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1706,META,calls,2024-01-19,35.0,288.71,2023-10-13,True,98,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1707,META,puts,2024-04-19,440.0,119.45,2023-10-13,True,189,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1708,META,puts,2024-06-21,445.0,132.33,2023-10-13,True,252,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1709,META,puts,2024-09-20,520.0,198.9,2023-10-13,True,343,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1710,META,puts,2025-06-20,440.0,130.83,2023-10-13,True,616,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1711,META,puts,2025-06-20,480.0,164.46,2023-10-13,True,616,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1712,META,calls,2025-12-19,445.0,46.55,2023-10-13,False,798,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1713,META,calls,2026-01-16,120.0,215.13,2023-10-13,True,826,314.69000244140625,0.4527979581063613,0.15083130831497932,A
1714,META,calls,2023-12-01,170.0,153.32,2023-10-17,True,45,324.0,0.45253704269548084,0.1565943940447509,A
1715,META,calls,2023-12-01,485.0,0.09,2023-10-17,False,45,324.0,0.45253704269548084,0.1565943940447509,A
1716,META,calls,2023-12-15,520.0,0.12,2023-10-17,False,59,324.0,0.45253704269548084,0.1565943940447509,A
1717,META,puts,2023-12-15,530.0,206.62,2023-10-17,True,59,324.0,0.45253704269548084,0.1565943940447509,A
1718,META,calls,2024-06-21,640.0,1.27,2023-10-17,False,248,324.0,0.45253704269548084,0.1565943940447509,A
1719,META,puts,2025-01-17,35.0,0.06,2023-10-17,False,458,324.0,0.45253704269548084,0.1565943940447509,A
1720,META,puts,2025-01-17,415.0,105.88,2023-10-17,True,458,324.0,0.45253704269548084,0.1565943940447509,A
1721,META,puts,2025-09-19,560.0,237.96,2023-10-17,True,703,324.0,0.45253704269548084,0.1565943940447509,A
1722,META,puts,2025-09-19,600.0,277.92,2023-10-17,True,703,324.0,0.45253704269548084,0.1565943940447509,A
1723,META,puts,2026-01-16,405.0,110.0,2023-10-17,True,822,324.0,0.45253704269548084,0.1565943940447509,A
1724,META,puts,2026-01-16,410.0,113.6,2023-10-17,True,822,324.0,0.45253704269548084,0.1565943940447509,A
1725,META,puts,2026-01-16,570.0,252.07,2023-10-17,True,822,324.0,0.45253704269548084,0.1565943940447509,A
1726,META,calls,2023-12-01,520.0,0.07,2023-10-16,False,46,321.1499938964844,0.4527040488424604,0.15489907052168977,A
1727,META,puts,2023-12-01,490.0,170.88,2023-10-16,True,46,321.1499938964844,0.4527040488424604,0.15489907052168977,A
1728,META,puts,2023-12-01,500.0,179.93,2023-10-16,True,46,321.1499938964844,0.4527040488424604,0.15489907052168977,A
1729,META,puts,2023-12-15,435.0,116.67,2023-10-16,True,60,321.1499938964844,0.4527040488424604,0.15489907052168977,A
1730,META,puts,2024-04-19,430.0,110.63,2023-10-16,True,186,321.1499938964844,0.4527040488424604,0.15489907052168977,A
1731,META,puts,2024-09-20,445.0,128.05,2023-10-16,True,340,321.1499938964844,0.4527040488424604,0.15489907052168977,A
